"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67"
0.370535365144789,0.410514210684132,0.414227989286019,0.410661552866709,0.366341779948354,0.42572445753174,0.362986911791206,0.402576622848358,0.398065685258679,0.431943053237444,0.402089260244448,0.359488479456163,0.396894503807423,0.406977998302273,0.399512661051683,0.379103879762368,0.410162856248755,0.356526523785888,0.333696041495749,0.417367511176323,0.367225833043819,0.394215898488259,0.388469553367739,0.324980184695592,0.367905873886484,0.377271547491854,0.392738698657803,0.394521916867458,0.391352170939703,0.381684256959814,0.376149480101457,0.355283560245684,0.387717730436126,0.386659889125314,0.402417946651736,0.388632007569042,0.337451378149133,0.388567781489457,0.387358819991386,0.383928391740609,0.413808630766376,0.379179439855998,0.37064114927587,0.395217069728849,0.364902360164713,0.417325953124827,0.22196910905056,0.367157828959552,0.411908294411595,0.416475902071495,0.431818379082956,0.355801146887045,0.379681914478634,0.393010714994869,0.386686335158084,0.341811195551552,0.357523917021797,0.361721280222913,0.440651354028239,0.359854945910266,0.344255564580465,0.377570009861691,0.370909387608254,0.330027598950039,0.334372304333733,0.366092431639377,0.335120349260664
0.289198183860654,0.346704249014296,0.368596638429356,0.33790804952845,0.315662466634992,0.3639883044731,0.317016374968855,0.329978015001536,0.322701108097375,0.389193985090285,0.338712545784804,0.299460416594141,0.36979917812962,0.324041000817016,0.31936258878965,0.307575457228788,0.37548391125814,0.275162947778553,0.292805802961445,0.355539692219965,0.248300621560305,0.323043089084396,0.317677911960142,0.291179991711671,0.285184111947419,0.317980649227342,0.392958579070366,0.365911246744385,0.341154065782309,0.333776246455749,0.326659117553721,0.30781652579341,0.344596300635279,0.33840700539476,0.350267018149577,0.343685285710837,0.308326694151098,0.291488335224559,0.320949156319601,0.322605801920664,0.35690761616805,0.33663823487992,0.336803619127742,0.338429430377516,0.325061337532392,0.372700410273613,0.174973731072656,0.30918725286434,0.334406949095748,0.36343889239559,0.372459341708991,0.291233251045716,0.335404860828367,0.311749307144156,0.346892058244874,0.315118660803171,0.282829488758091,0.307572654105944,0.415848880218045,0.29018768622474,0.299875278775118,0.364019138824389,0.286495973438616,0.296351753359659,0.278720110668145,0.317050012442988,0.311379294928691
0.348466049961542,0.398536219383848,0.422247057433909,0.396723521085469,0.391545933730217,0.40915035099412,0.362477634071173,0.401194016546742,0.387123508112613,0.44154167242684,0.392654641414854,0.35135799378231,0.393760247819255,0.405881601624587,0.375689087879721,0.371351947468628,0.389036998018687,0.346851833598315,0.322635486869664,0.39848659890006,0.346078064179246,0.386889361454739,0.386582334711301,0.306237467617856,0.348976210560488,0.356312288960516,0.393825374704227,0.382288612223522,0.386005496587265,0.363884064658538,0.371272864822591,0.349064597047235,0.393738538857598,0.38441764110605,0.384704509527949,0.395500066032071,0.346783605433106,0.361114621407121,0.389995293611843,0.382885608669096,0.405188465491674,0.392014227045966,0.356495264494484,0.36880424575414,0.349703460776005,0.411150676746823,0.207376406870903,0.359776418984964,0.417637004361982,0.401853038597051,0.437773616939191,0.348681588937997,0.374417562982654,0.394126198887192,0.394617751804716,0.340853957620443,0.353144331198678,0.364749321844591,0.436798264304734,0.363423524543381,0.352175181124694,0.399150272870724,0.367880064243588,0.335186367987785,0.330785651331839,0.357836568196878,0.331024449910069
0.237870224913247,0.312717313687081,0.321927804564594,0.292312758283058,0.305579730198272,0.32678281984702,0.269366749141258,0.290057537139851,0.285452291701095,0.336166508791311,0.301789427242146,0.276455107916351,0.310607943547477,0.301550596223747,0.284427688400785,0.272929159904255,0.310719154937724,0.254737893479903,0.265747821114365,0.3081029525606,0.234867517376576,0.291526986001149,0.283913563613086,0.233013386493276,0.263282939153479,0.268269220339147,0.345413462419724,0.298575235750251,0.297408427721429,0.286535235402845,0.26683988050384,0.263592872536135,0.301027355748322,0.300976307897061,0.30411210447452,0.305802152978766,0.279621897832075,0.242094434605091,0.292001001762857,0.292165084141911,0.318079161207027,0.288828742434498,0.278207143097129,0.288617258479274,0.267020371120799,0.324607816755794,0.147696018798311,0.274498881330529,0.308104775698145,0.306030045171896,0.319982516804042,0.263096979123885,0.279906307289101,0.281569008730172,0.3145276892693,0.273111473658758,0.247498214288573,0.282992879152843,0.351838199128425,0.26441693070649,0.27319169171074,0.319632474395396,0.274243642074224,0.281014774916481,0.245704246944259,0.276828851113083,0.268447887818561
0.409889802637031,0.446091220255379,0.469690247059982,0.471892358804089,0.424258059664966,0.466645810170342,0.427070451059968,0.424794084757577,0.436129507170604,0.486982277320345,0.446859290842628,0.411147489217964,0.473609495464404,0.444840495039285,0.448444161571,0.385801159838744,0.448163386522489,0.422603575288202,0.375635246718688,0.490901525724767,0.387966144303709,0.451193900682451,0.438579907593973,0.358489405119946,0.343197607023355,0.391799535875115,0.499494170391183,0.456168956087472,0.42060334312443,0.447457968218792,0.39784664146536,0.414709387560645,0.472372692977988,0.446956749950376,0.442051308193745,0.446643488532616,0.40884791836611,0.416338346932998,0.433730156756056,0.451233348416539,0.458900131559352,0.418241119989023,0.41692542203443,0.409021952487087,0.409407148008185,0.490882962085196,0.255498332780174,0.415714144552424,0.452790373685555,0.455946192412621,0.491465396276736,0.406573872518665,0.412456225807718,0.465529671341137,0.462510759455907,0.442436503714843,0.394096786272023,0.42960206740646,0.521531531016877,0.424930991599413,0.407592552240122,0.454966960425252,0.397203875445215,0.442334403697203,0.393839215772976,0.413003853175062,0.399728530426868
0.329816117004328,0.358921187818236,0.382822770954071,0.372202142461475,0.358976324111513,0.386907451347719,0.359927425170552,0.338674681457594,0.360853255428505,0.412543530376245,0.383486703818955,0.326308070344542,0.4126538029628,0.364784013670086,0.3759146528755,0.323429496366341,0.391977692983704,0.329246375307126,0.324261135456611,0.392212022230134,0.300435364724033,0.351670765252233,0.33350565396282,0.301450791458562,0.299530210576059,0.326062254370346,0.440743447042179,0.391178216731179,0.352888358395446,0.37963865001729,0.328956909767419,0.341725556352288,0.389443720838488,0.37812469929771,0.356451541348511,0.367170955699895,0.354887049026759,0.323078002496696,0.372218223880348,0.380934352909314,0.3780465895489,0.352582811436866,0.360598250072096,0.35065993320881,0.351303189963716,0.415435888427765,0.195129639254943,0.35082304474309,0.362631400886707,0.382333436351232,0.417818235766468,0.338941173541769,0.346570658124056,0.393987870342783,0.401594381469537,0.37904134017345,0.315085537316999,0.366656350295971,0.462395928881399,0.353545399223671,0.354156493140831,0.402336424083231,0.337452493623274,0.376930079610029,0.314274574336708,0.343871277099007,0.342019616583101
0.388964174320037,0.4382571065281,0.49365817932318,0.4465359741201,0.401113115422748,0.456106186609226,0.411756807872367,0.450406047630811,0.431788498500475,0.495092126724282,0.448096679302516,0.384060232655493,0.430263443944054,0.433436349657543,0.411748885511035,0.394901984138414,0.455373368186011,0.391103211879693,0.318946344867311,0.492549048736691,0.379837614065507,0.450726903264759,0.42233712143133,0.356015073540009,0.352307408436606,0.356680551891902,0.439492994895901,0.440582319579059,0.421224029664176,0.420186200329676,0.440344648739097,0.406603311825864,0.409756411636022,0.426817216764609,0.424812859347598,0.436169564317103,0.368976056679255,0.41240248032093,0.401929118639949,0.423981011407732,0.454636588582129,0.405177286786093,0.417797608388061,0.407890695542323,0.370334741647703,0.449574199690944,0.237401479676441,0.376466649318716,0.441426051060923,0.452881785547079,0.496625103642035,0.32930087112831,0.404107768006265,0.416696400162905,0.482661941794283,0.376486455222046,0.388908717790713,0.39648249522416,0.485260476311198,0.372414361497368,0.395666492006958,0.397294537260696,0.397635198797974,0.414795033443211,0.379251359326934,0.391998438710215,0.354969321844177
0.358356556895026,0.399955828664691,0.433523397421105,0.396591116690688,0.379879517464288,0.405061823280233,0.364402431650416,0.400053057644676,0.365289277801182,0.407348177476228,0.406632218623616,0.344102199162776,0.420871844692233,0.387366148923082,0.383786354660022,0.365000537193956,0.437754331216787,0.354812118624688,0.328533777034373,0.42767492695841,0.350704930803531,0.405008789291151,0.383415116736446,0.343577751937406,0.319394252915845,0.333577898662652,0.427686712289317,0.417135894794652,0.399652356393831,0.373323927147161,0.376302669533955,0.374967980808715,0.377398705308323,0.415789420738506,0.394042538882007,0.396962354614264,0.366232104273758,0.355124429893728,0.372039326078277,0.366414776902819,0.413983318776978,0.374499513905154,0.38261960690021,0.389699644442706,0.369378787625978,0.417374547745523,0.223308450029498,0.35492997193376,0.381405717816769,0.420633191741362,0.446887962669862,0.328504313707105,0.374305055945185,0.372634485289091,0.414663921636869,0.375026907463251,0.363459605177841,0.368185522871625,0.472744978680244,0.322019435375422,0.382319080962077,0.420748098717707,0.321624626790031,0.377378080979236,0.347145760869558,0.394605288432826,0.346185256400622
0.202728853875257,0.320012439356819,0.328973415986564,0.311447820641598,0.357061858426885,0.329799009430642,0.302634793279487,0.309703480510859,0.275574689575926,0.37149147835656,0.283805052538346,0.281644262617231,0.31553925717862,0.369895087493454,0.255369568606045,0.330462041333739,0.339128945962386,0.269919739790828,0.337738953460299,0.373540849693408,0.258692034258207,0.247378481619674,0.330378020761997,0.289611604659413,0.236172694497072,0.396047403715364,0.357507532763954,0.366548876897104,0.337591004192666,0.322836261181032,0.291702986282132,0.336860390525341,0.277035916910577,0.301193657820688,0.386870896053758,0.312035964643795,0.308298875735426,0.27746515244013,0.371878703600242,0.317265331967676,0.399684033244475,0.338595597985238,0.332578994434814,0.318014210976685,0.335821092583571,0.412400364124272,0.15091007952021,0.361230009398976,0.312905394907912,0.359246393292188,0.352849870634755,0.298910490110296,0.313464314363416,0.312510863527557,0.35509650766178,0.310311716388908,0.296294893181272,0.328708568532159,0.370695109459175,0.353193259058398,0.247736482316664,0.2687050945689,0.246777551878299,0.352466298459409,0.295829126968352,0.229752426895451,0.321179594690371
0.244472025109409,0.331727345723491,0.324395285515317,0.303930683449957,0.339593639057593,0.318421136751066,0.291463038548262,0.306894602216717,0.276688101972665,0.352684831601626,0.290134898609808,0.307842328474169,0.298591660135726,0.344833424020259,0.263014711099447,0.305224089965363,0.316434715747227,0.267136410634473,0.308545266797759,0.343495360246649,0.273878002650832,0.278763837492913,0.347911466891319,0.261162261870222,0.271225030718977,0.380302864842341,0.308566768440598,0.343454010933496,0.31617504206063,0.308882677193082,0.28548061992138,0.336548675637054,0.282533240879881,0.290068739708764,0.379978686227227,0.312759588794246,0.276061246385275,0.27159221261977,0.337785847086572,0.301150355633593,0.373925146781724,0.32202679685795,0.32826392725385,0.330070065252345,0.30383640701597,0.37548484287383,0.153561425212659,0.325567952036317,0.336613180565572,0.367272869281774,0.343902237488068,0.29908123600345,0.31042914150498,0.303886026191753,0.324689692624961,0.291497771971309,0.291004888158534,0.319476371222713,0.346153294096081,0.344262803498756,0.270545248010752,0.287018814370647,0.276987470999888,0.300764980035013,0.29954269433823,0.252258927762259,0.295387915352682
0.453613472204389,0.506414595775173,0.572745131910779,0.527030843492996,0.47410366949459,0.562605075288697,0.518473420017732,0.524229722879162,0.536386586343204,0.564467820496897,0.518697509666838,0.494663894800137,0.512605072331748,0.524453812528269,0.492731121576591,0.453501427379836,0.514383783921533,0.504299749711728,0.420014030441442,0.532352972659282,0.421092461877769,0.482619076160648,0.467703108891978,0.457296945811582,0.451204508476491,0.498977620545442,0.581386589004459,0.559271741758234,0.456526637642777,0.471358571293032,0.478823557728902,0.515168097693407,0.502661094152635,0.501232522639579,0.470588263124228,0.511904792178289,0.50427173850559,0.460490223311353,0.530420199435736,0.47969190511919,0.532423000674628,0.476932801314563,0.508291346586442,0.496946808100412,0.460910391403429,0.56966389923556,0.34532214927354,0.4680112321595,0.458207310011078,0.499215715797618,0.539944009522774,0.476414594001004,0.443025236284094,0.495588264602702,0.575672302952236,0.468907590755927,0.474565854395873,0.512591066728679,0.586498634124707,0.490434202673246,0.487198908364267,0.536330563930928,0.545140088261438,0.518473420017732,0.463515433574295,0.519089666552775,0.457815153125141
0.474618387522956,0.508745535209156,0.592061911667713,0.510021062796633,0.536210086667156,0.579103094156651,0.498866981127425,0.532356365019887,0.545383029743049,0.580799274459146,0.549955931838576,0.505719549549505,0.545790113015648,0.556075750369978,0.515258867570737,0.475229012431854,0.515557395303976,0.537824850315131,0.468892082821732,0.547147057257644,0.464074930762646,0.509356160118054,0.485216122052945,0.471768804614764,0.466870235901158,0.512219312468666,0.609349381310743,0.549046779196439,0.501458744629637,0.485460372016504,0.512870645704824,0.526399379797525,0.526765754742864,0.521514380526339,0.496655162012971,0.522491380380576,0.519017603121066,0.476803067752569,0.539059669575348,0.531691462341309,0.53817765581805,0.491390218354027,0.520700213981141,0.516805784006613,0.504878244119467,0.587882523402365,0.358056877135496,0.513671242807602,0.485487510901344,0.490779593445129,0.553253306346626,0.482325830817493,0.474252012577617,0.534296795285942,0.579198080253591,0.50406407757427,0.517552103339711,0.548151195996721,0.599036605071573,0.50394195259249,0.515611673073656,0.55899318049027,0.458389334388683,0.543713988325394,0.49708938417041,0.540131655526525,0.489476926972812
0.251357884215998,0.358096120579767,0.373572686452569,0.328926830818655,0.361700503722569,0.373334141822755,0.321841268902296,0.337477738318161,0.365801636396688,0.386514387962397,0.300622593011815,0.310941614278463,0.370185876983115,0.349141522168268,0.294156984996018,0.29410455760485,0.33533083664983,0.328747267003904,0.300252979904081,0.37580085057721,0.281099943225621,0.301218954586352,0.311608752831076,0.274914821752572,0.264002060280947,0.340536876592815,0.379419651252584,0.370723257742587,0.341324598145115,0.340002117202901,0.314498812769213,0.318056011259964,0.358427723828905,0.313506624391359,0.338327062055083,0.326427354944719,0.297263307922724,0.283571894719193,0.338205168370617,0.3202278159391,0.386573368777461,0.326464054118537,0.340321924289026,0.34149629785119,0.308339904991749,0.393877815051947,0.183735724402695,0.314688862062198,0.255668726454789,0.342257805707906,0.374664486873643,0.277163956833681,0.315670564961819,0.327631874256805,0.375263469817738,0.317648388293633,0.298650012419118,0.321651219609312,0.369086212453365,0.303038185059882,0.259582431205482,0.320183252656607,0.281078972269153,0.343786064160454,0.30878160576234,0.277432647213417,0.30430430655659
0.299057297580094,0.367774798014597,0.382861995922477,0.331830146238941,0.356140565376985,0.362548489750284,0.340805283216053,0.330253432986205,0.346057318736238,0.361423841136444,0.321315049231768,0.332611152220774,0.367030545255438,0.34454859894545,0.329988809782949,0.296254864351164,0.320594686067348,0.324889300136863,0.314721521083964,0.368456570295209,0.308032434557206,0.32769540868806,0.341005588279629,0.252564470896859,0.293547989501188,0.333836872196968,0.360352484695482,0.366637285772821,0.343657333295593,0.343253047846174,0.340717075481634,0.321248893430954,0.364027806962932,0.327427110162537,0.348574914489441,0.343903579887512,0.298658525114076,0.290556277175484,0.35350352165009,0.327721135943933,0.382648827230965,0.326774740460064,0.32705406495239,0.350124062825171,0.313648326981869,0.376360350831359,0.192667743904235,0.318836044362373,0.318720271710949,0.354929546689861,0.381138269779043,0.289936985373418,0.32745835040181,0.33735048028465,0.375809052491241,0.306622948467639,0.325898176099278,0.348256999113306,0.357496759293674,0.317154584425015,0.295380137651511,0.327127571397739,0.250649627995518,0.318240642155047,0.312389529105267,0.313723671088351,0.313218314276577
0.370438266746306,0.45081133866794,0.480662168107891,0.414213665446295,0.451040415012994,0.491788733439061,0.420578715319568,0.431743460041581,0.465843110262405,0.490119748639386,0.440906513843722,0.402492592457723,0.462052442171638,0.442946384154436,0.453074831125017,0.369451056783099,0.452376693692473,0.422640402425049,0.347721529195165,0.478327771067821,0.367536633042295,0.40020728320588,0.423933047514994,0.337440364661216,0.358264495266319,0.400834516055431,0.488488943230552,0.4655158583409,0.424642093344922,0.422105890953258,0.386795408622866,0.388606202588527,0.449824128704734,0.410221192003934,0.410668436296657,0.433336086059572,0.382693851206669,0.384641000139624,0.437988517543635,0.43093078443651,0.460121655834758,0.40055089772346,0.434623276950825,0.415135425025201,0.396782046427461,0.479047725295132,0.22721100910094,0.385600939109372,0.383048374121633,0.397665626615524,0.461910633005653,0.381684824448695,0.373574430994063,0.450096838639321,0.468248411885467,0.409850306492895,0.376606965466676,0.410324821779077,0.473402629649171,0.373645335577055,0.411404753120044,0.449976846268103,0.419646047343278,0.415691753291759,0.376590602870601,0.424080310879672,0.371349117927828
